latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
37.9597,-82.5913,301.3,2.9,1.6,2001-11-01,1550,Terra,MODIS,45,6.2,285,14.7,D,0
37.9144,-82.3295,302.7,2.8,1.6,2001-11-01,1550,Terra,MODIS,41,6.2,287,18,D,0
37.9125,-82.3372,303.9,2.8,1.6,2001-11-01,1550,Terra,MODIS,21,6.2,287.2,20.5,D,0
37.7109,-81.7399,303.7,2.6,1.5,2001-11-01,1550,Terra,MODIS,56,6.2,290.1,17,D,0
37.7722,-82.9639,304.6,3.1,1.7,2001-11-01,1550,Terra,MODIS,59,6.2,286.2,26.5,D,0
37.6971,-81.7417,302.7,2.6,1.5,2001-11-01,1550,Terra,MODIS,53,6.2,289.1,15.7,D,0
37.7737,-82.9716,303.5,3.1,1.7,2001-11-01,1550,Terra,MODIS,56,6.2,286.4,22.1,D,0
37.5721,-81.8521,301.4,2.6,1.6,2001-11-01,1550,Terra,MODIS,46,6.2,288.2,16.1,D,0
37.6437,-83.0589,300.9,3.1,1.7,2001-11-01,1550,Terra,MODIS,43,6.2,288.1,15.5,D,0
37.4084,-81.6731,303.5,2.5,1.5,2001-11-01,1550,Terra,MODIS,54,6.2,292.2,15.7,D,0
37.508,-83.634,306.1,3.4,1.7,2001-11-01,1550,Terra,MODIS,61,6.2,289.6,32,D,0
37.3947,-81.6757,304.3,2.5,1.5,2001-11-01,1550,Terra,MODIS,59,6.2,292.4,17.4,D,0
37.4022,-81.6805,312.6,2.5,1.5,2001-11-01,1550,Terra,MODIS,73,6.2,292.7,40.4,D,0
37.3567,-81.6265,305.8,2.5,1.5,2001-11-01,1550,Terra,MODIS,39,6.2,291,18.6,D,0
37.4316,-83.0173,302.8,3.1,1.7,2001-11-01,1550,Terra,MODIS,53,6.2,281.5,24.6,D,0
37.3429,-81.6281,305.5,2.5,1.5,2001-11-01,1550,Terra,MODIS,47,6.2,291.3,18.4,D,0
37.341,-81.5998,305.1,2.5,1.5,2001-11-01,1550,Terra,MODIS,51,6.2,290.7,17.4,D,0
37.3214,-81.7183,314,2.5,1.5,2001-11-01,1550,Terra,MODIS,74,6.2,291.3,41.7,D,0
37.3999,-83.2721,305.8,3.2,1.7,2001-11-01,1550,Terra,MODIS,40,6.2,286.7,31.1,D,0
37.3941,-83.4581,303.7,3.3,1.7,2001-11-01,1550,Terra,MODIS,57,6.2,291,21.5,D,0
37.3293,-81.7237,313.9,2.5,1.5,2001-11-01,1550,Terra,MODIS,74,6.2,291.3,40.8,D,0
37.3154,-81.7251,308,2.5,1.5,2001-11-01,1550,Terra,MODIS,30,6.2,291.9,23,D,0
37.4031,-83.279,306.5,3.2,1.7,2001-11-01,1550,Terra,MODIS,47,6.2,288,33.2,D,0
37.3983,-83.4652,302.6,3.3,1.7,2001-11-01,1550,Terra,MODIS,53,6.2,290.9,19.9,D,0
37.2793,-82.4629,303.7,2.8,1.6,2001-11-01,1550,Terra,MODIS,45,6.2,292.3,18.8,D,0
37.3324,-83.6987,307.3,3.4,1.7,2001-11-01,1550,Terra,MODIS,65,6.2,288.3,40.5,D,0
37.2753,-82.4381,305.2,2.8,1.6,2001-11-01,1550,Terra,MODIS,61,6.2,292.8,22.5,D,0
37.3377,-83.7042,304.3,3.4,1.7,2001-11-01,1550,Terra,MODIS,58,6.2,288.3,29.9,D,0
37.2334,-83.7187,304,3.4,1.7,2001-11-01,1550,Terra,MODIS,53,6.2,285,29.9,D,0
37.1783,-83.8785,306.1,3.5,1.8,2001-11-01,1550,Terra,MODIS,63,6.2,287,39.2,D,0
37.1845,-83.8839,304.6,3.5,1.8,2001-11-01,1550,Terra,MODIS,59,6.2,287.2,33.3,D,0
36.4336,-76.154,321.6,1.2,1.1,2001-11-01,1550,Terra,MODIS,80,6.2,300,19.5,D,0
36.432,-76.1409,314.6,1.2,1.1,2001-11-01,1550,Terra,MODIS,62,6.2,297.7,10.8,D,0
36.9951,-83.7875,301.3,3.4,1.7,2001-11-01,1550,Terra,MODIS,46,6.2,279,26.1,D,0
36.3019,-76.3376,318.8,1.2,1.1,2001-11-01,1550,Terra,MODIS,77,6.2,302.2,13.8,D,0
36.8051,-83.7811,304.5,3.4,1.7,2001-11-01,1550,Terra,MODIS,59,6.2,285.2,34.6,D,0
34.2068,-78.9723,312.6,1.6,1.2,2001-11-01,1551,Terra,MODIS,68,6.2,297.2,12.2,D,0
33.0017,-86.4705,309.8,4.7,2,2001-11-01,1551,Terra,MODIS,0,6.2,290.8,80.3,D,0
32.8813,-86.5412,303.1,4.7,2,2001-11-01,1551,Terra,MODIS,31,6.2,290.2,35,D,0
32.2386,-83.0649,317.4,2.7,1.6,2001-11-01,1552,Terra,MODIS,75,6.2,293.8,53.9,D,0
31.1854,-84.0448,309.8,3.1,1.7,2001-11-01,1552,Terra,MODIS,63,6.2,291,33.9,D,0
31.187,-84.052,314.4,3.1,1.7,2001-11-01,1552,Terra,MODIS,71,6.2,291.7,52.6,D,0
31.0713,-83.4984,313.7,2.8,1.6,2001-11-01,1552,Terra,MODIS,70,6.2,294.3,42.4,D,0
31.0692,-83.5046,316.3,2.8,1.6,2001-11-01,1552,Terra,MODIS,73,6.2,294.1,49.9,D,0
30.7902,-81.5129,309.9,2.1,1.4,2001-11-01,1552,Terra,MODIS,0,6.2,295.5,17.1,D,0
30.808,-84.007,306.5,3.1,1.7,2001-11-01,1552,Terra,MODIS,55,6.2,292.8,25.5,D,0
30.8092,-84.0142,308.7,3.1,1.7,2001-11-01,1552,Terra,MODIS,62,6.2,292.7,33.2,D,0
26.6748,-80.9658,308.3,1.7,1.3,2001-11-01,1553,Terra,MODIS,67,6.2,279.4,14,D,0
26.472,-80.4711,303.6,1.5,1.2,2001-11-01,1553,Terra,MODIS,56,6.2,270.7,10.9,D,0
26.4703,-80.4559,305.7,1.5,1.2,2001-11-01,1553,Terra,MODIS,62,6.2,273.4,13.6,D,0
26.5121,-80.9324,306.9,1.6,1.3,2001-11-01,1553,Terra,MODIS,64,6.2,279.1,12.7,D,0
26.5103,-80.916,306.3,1.6,1.3,2001-11-01,1553,Terra,MODIS,63,6.2,278.2,12.2,D,0
47.8559,-90.4045,304,1.2,1.1,2001-11-01,1726,Terra,MODIS,58,6.2,284.1,9.7,D,0
46.6894,-97.5696,300.7,1.1,1.1,2001-11-01,1726,Terra,MODIS,38,6.2,285.3,6.2,D,0
46.1054,-97.0621,305.5,1.1,1,2001-11-01,1726,Terra,MODIS,58,6.2,286.4,7.7,D,0
46.1037,-97.0483,307,1.1,1,2001-11-01,1726,Terra,MODIS,61,6.2,285.6,8.7,D,0
46.0683,-98.3645,305.3,1.2,1.1,2001-11-01,1726,Terra,MODIS,61,6.2,286,9.5,D,0
45.7111,-96.5798,322.6,1,1,2001-11-01,1727,Terra,MODIS,82,6.2,288.9,22,D,0
45.7094,-96.5665,306.3,1,1,2001-11-01,1727,Terra,MODIS,63,6.2,286.1,7.9,D,0
45.7277,-96.9839,309.4,1.1,1,2001-11-01,1727,Terra,MODIS,69,6.2,287.1,10.8,D,0
44.4808,-93.1849,301.1,1.1,1,2001-11-01,1727,Terra,MODIS,45,6.2,286.8,3.4,D,0
43.6926,-93.8267,302.6,1,1,2001-11-01,1727,Terra,MODIS,31,6.2,288.7,4.3,D,0
42.0328,-94.4835,304.6,1,1,2001-11-01,1727,Terra,MODIS,55,6.2,293,4.3,D,0
40.7247,-98.6402,334.4,1.1,1,2001-11-01,1728,Terra,MODIS,67,6.2,294.8,36.3,D,0
40.7231,-98.6276,360.3,1.1,1,2001-11-01,1728,Terra,MODIS,87,6.2,296.5,95.4,D,0
40.7215,-98.615,306.1,1.1,1,2001-11-01,1728,Terra,MODIS,53,6.2,291.3,5.8,D,0
40.5249,-98.7143,311.5,1.1,1,2001-11-01,1728,Terra,MODIS,68,6.2,295.2,8.9,D,0
40.5237,-99.3224,311.1,1.1,1.1,2001-11-01,1728,Terra,MODIS,70,6.2,295.1,8.6,D,0
40.5221,-99.3092,311.5,1.1,1.1,2001-11-01,1728,Terra,MODIS,70,6.2,294.9,8.5,D,0
39.0707,-95.6915,311.3,1,1,2001-11-01,1728,Terra,MODIS,0,6.2,295.2,7.3,D,0
37.844,-97.8115,318.1,1,1,2001-11-01,1729,Terra,MODIS,73,6.2,296.6,10.9,D,0
37.6141,-100.8831,333.2,1.2,1.1,2001-11-01,1729,Terra,MODIS,86,6.2,302.1,36.3,D,0
37.5444,-100.5398,322.9,1.2,1.1,2001-11-01,1729,Terra,MODIS,78,6.2,300.4,17.6,D,0
37.2537,-100.931,311,1.2,1.1,2001-11-01,1729,Terra,MODIS,54,6.2,298.1,4.5,D,0
34.4973,-90.9776,324.3,2,1.4,2001-11-01,1729,Terra,MODIS,83,6.2,285.1,58.7,D,0
34.4959,-90.9846,315.9,2,1.4,2001-11-01,1729,Terra,MODIS,55,6.2,285.4,34.1,D,0
33.6972,-87.7097,306.1,3.5,1.8,2001-11-01,1729,Terra,MODIS,54,6.2,290,37,D,0
34.3691,-90.814,308.7,2.1,1.4,2001-11-01,1729,Terra,MODIS,51,6.2,287.1,18.9,D,0
33.7024,-87.713,309.4,3.5,1.8,2001-11-01,1729,Terra,MODIS,62,6.2,289.8,47.5,D,0
34.3454,-90.8975,314.3,2.1,1.4,2001-11-01,1729,Terra,MODIS,61,6.2,287,28.7,D,0
36.1057,-102.7516,321.8,1.5,1.2,2001-11-01,1729,Terra,MODIS,76,6.2,295.8,26.1,D,0
32.7164,-87.3659,312.6,3.9,1.8,2001-11-01,1729,Terra,MODIS,66,6.2,292.6,64.7,D,0
32.7065,-87.3259,313.7,3.9,1.8,2001-11-01,1729,Terra,MODIS,74,6.2,292.8,69.1,D,0
32.7108,-87.3752,307.2,3.9,1.8,2001-11-01,1729,Terra,MODIS,65,6.2,292.3,43.9,D,0
32.7011,-87.3351,317.3,3.9,1.8,2001-11-01,1729,Terra,MODIS,77,6.2,292.8,97.4,D,0
32.6754,-89.1696,306.6,3,1.6,2001-11-01,1730,Terra,MODIS,64,6.2,292.7,25.3,D,0
32.5177,-90.1539,307.3,2.6,1.5,2001-11-01,1730,Terra,MODIS,56,6.2,294.2,19.1,D,0
33.0752,-93.0082,320.1,1.6,1.3,2001-11-01,1730,Terra,MODIS,80,6.2,292.8,31.9,D,0
31.9192,-88.2691,302.1,3.6,1.8,2001-11-01,1730,Terra,MODIS,38,6.2,288.6,20.6,D,0
31.9105,-88.2327,308.5,3.6,1.8,2001-11-01,1730,Terra,MODIS,65,6.2,290.9,44.9,D,0
31.917,-88.2358,310.1,3.6,1.8,2001-11-01,1730,Terra,MODIS,68,6.2,290.4,52.5,D,0
31.8447,-88.6087,309.8,3.4,1.7,2001-11-01,1730,Terra,MODIS,67,6.2,292,39.2,D,0
31.8367,-88.5743,317.6,3.4,1.7,2001-11-01,1730,Terra,MODIS,77,6.2,292.5,77.3,D,0
31.8261,-88.5829,312.7,3.4,1.7,2001-11-01,1730,Terra,MODIS,26,6.2,292.2,46.3,D,0
32.3346,-91.6317,315.6,2.1,1.4,2001-11-01,1730,Terra,MODIS,75,6.2,290.7,33.7,D,0
31.6321,-88.5015,317.4,3.5,1.8,2001-11-01,1730,Terra,MODIS,76,6.2,293,79.4,D,0
31.6238,-88.4661,311.5,3.5,1.8,2001-11-01,1730,Terra,MODIS,69,6.2,290.1,50.6,D,0
31.6377,-88.5048,314.1,3.5,1.8,2001-11-01,1730,Terra,MODIS,59,6.2,292.9,56.6,D,0
31.6297,-88.4693,314.5,3.5,1.8,2001-11-01,1730,Terra,MODIS,68,6.2,290.8,59.5,D,0
31.0547,-87.2799,304.9,4.3,1.9,2001-11-01,1730,Terra,MODIS,40,6.2,290.2,34.7,D,0
31.3286,-88.7356,310,3.4,1.7,2001-11-01,1730,Terra,MODIS,67,6.2,291.8,43,D,0
31.3205,-88.7007,309.1,3.4,1.7,2001-11-01,1730,Terra,MODIS,65,6.2,293.2,39.5,D,0
31.4417,-89.5034,307.6,3,1.7,2001-11-01,1730,Terra,MODIS,29,6.2,292.8,22.5,D,0
31.4347,-89.4726,317.5,3,1.7,2001-11-01,1730,Terra,MODIS,77,6.2,294.1,61.3,D,0
31.4349,-89.4779,318.6,3,1.7,2001-11-01,1730,Terra,MODIS,78,6.2,293.8,69.7,D,0
31.1204,-88.1011,329.2,3.8,1.8,2001-11-01,1730,Terra,MODIS,74,6.2,288.2,182.8,D,0
31.9954,-92.1962,306.8,2,1.4,2001-11-01,1730,Terra,MODIS,62,6.2,281.4,18.1,D,0
31.8881,-92.1261,339.8,2,1.4,2001-11-01,1730,Terra,MODIS,91,6.2,292.8,111.1,D,0
31.884,-92.1057,313.4,2,1.4,2001-11-01,1730,Terra,MODIS,73,6.2,292.7,26.1,D,0
31.3532,-89.737,309.1,2.9,1.6,2001-11-01,1730,Terra,MODIS,42,6.2,293.3,26.7,D,0
31.339,-89.7412,315.3,2.9,1.6,2001-11-01,1730,Terra,MODIS,74,6.2,294.5,50.8,D,0
31.3323,-89.7114,308.7,3,1.6,2001-11-01,1730,Terra,MODIS,59,6.2,293.9,27,D,0
31.352,-89.7425,313.1,2.9,1.6,2001-11-01,1730,Terra,MODIS,68,6.2,293.7,41,D,0
31.3456,-89.7126,311.9,3,1.6,2001-11-01,1730,Terra,MODIS,64,6.2,293.3,36.6,D,0
33.7644,-106.9132,315.5,2.5,1.5,2001-11-01,1730,Terra,MODIS,66,6.2,297.9,28.6,D,0
33.7623,-106.8867,317.2,2.5,1.5,2001-11-01,1730,Terra,MODIS,72,6.2,296.2,34.3,D,0
32.4587,-97.0405,310.5,1.1,1,2001-11-01,1730,Terra,MODIS,67,6.2,289.5,8.1,D,0
31.6846,-92.8592,307.3,1.8,1.3,2001-11-01,1730,Terra,MODIS,61,6.2,289.5,13.9,D,0
30.8448,-89.6938,304.6,3,1.7,2001-11-01,1730,Terra,MODIS,51,6.2,291.8,18.8,D,0
30.8378,-89.663,305.5,3.1,1.7,2001-11-01,1730,Terra,MODIS,55,6.2,290.7,21.2,D,0
30.8386,-89.6695,310.2,3.1,1.7,2001-11-01,1730,Terra,MODIS,66,6.2,290.8,37.8,D,0
32.2188,-97.5038,307.3,1,1,2001-11-01,1730,Terra,MODIS,60,6.2,292.4,5.3,D,0
31.2673,-93.1727,327.6,1.8,1.3,2001-11-01,1730,Terra,MODIS,84,6.2,292.4,52.9,D,0
31.2638,-93.1548,336.3,1.8,1.3,2001-11-01,1730,Terra,MODIS,89,6.2,291.7,79.6,D,0
31.4371,-94.2538,312.3,1.5,1.2,2001-11-01,1730,Terra,MODIS,70,6.2,291.7,17,D,0
31.4343,-94.2386,310.6,1.5,1.2,2001-11-01,1730,Terra,MODIS,67,6.2,290.9,14.9,D,0
31.3101,-93.5807,313.5,1.6,1.3,2001-11-01,1730,Terra,MODIS,54,6.2,293.5,20,D,0
30.6365,-91.0349,323.2,2.5,1.5,2001-11-01,1730,Terra,MODIS,81,6.2,292.5,69.2,D,0
30.6311,-91.0095,319.1,2.5,1.5,2001-11-01,1730,Terra,MODIS,77,6.2,293,53.9,D,0
31.0086,-93.7704,321.9,1.6,1.3,2001-11-01,1730,Terra,MODIS,80,6.2,293.9,34.9,D,0
31.0055,-93.7537,307.9,1.6,1.3,2001-11-01,1730,Terra,MODIS,61,6.2,291.8,11.7,D,0
31.102,-94.3936,309.6,1.5,1.2,2001-11-01,1730,Terra,MODIS,64,6.2,294.4,11,D,0
31.0914,-94.3962,330.1,1.5,1.2,2001-11-01,1730,Terra,MODIS,86,6.2,296.5,46,D,0
30.1027,-91.0547,308.2,2.6,1.5,2001-11-01,1730,Terra,MODIS,59,6.2,292.9,19.8,D,0
30.6342,-93.8199,310.1,1.6,1.3,2001-11-01,1730,Terra,MODIS,66,6.2,292.4,14.1,D,0
30.6231,-93.8227,308.9,1.6,1.3,2001-11-01,1730,Terra,MODIS,59,6.2,291.4,12,D,0
29.945,-90.7163,305.9,2.7,1.6,2001-11-01,1730,Terra,MODIS,36,6.2,292.7,17.1,D,0
48.4007,-118.0429,334.8,1,1,2001-11-01,1905,Terra,MODIS,86,6.2,270.7,40.1,D,0
47.6705,-116.9416,327.3,1,1,2001-11-01,1905,Terra,MODIS,80,6.2,276.2,30.3,D,0
46.2078,-113.1951,309.6,1.5,1.2,2001-11-01,1905,Terra,MODIS,60,6.2,271.6,22.5,D,0
46.2039,-113.1757,327.7,1.5,1.2,2001-11-01,1905,Terra,MODIS,85,6.2,273.6,52.9,D,0
46.1935,-113.1806,309.8,1.5,1.2,2001-11-01,1905,Terra,MODIS,69,6.2,271,23.2,D,0
43.6627,-116.037,302.2,1.2,1.1,2001-11-01,1906,Terra,MODIS,47,6.2,280.2,9.3,D,0
41.505,-120.6417,307.2,1,1,2001-11-01,1906,Terra,MODIS,65,6.2,284.8,8.5,D,0
40.9134,-123.5324,307,1.1,1,2001-11-01,1907,Terra,MODIS,65,6.2,283.5,11.2,D,0
40.0994,-122.1047,302.8,1,1,2001-11-01,1907,Terra,MODIS,46,6.2,292.3,3.9,D,0
40.0854,-122.7438,319.1,1,1,2001-11-01,1907,Terra,MODIS,79,6.2,282.7,19.5,D,0
40.0839,-122.7322,319.5,1,1,2001-11-01,1907,Terra,MODIS,79,6.2,282.2,19.6,D,0
40.0075,-122.7794,305.6,1,1,2001-11-01,1907,Terra,MODIS,62,6.2,284.5,8.9,D,0
40.0059,-122.7673,313.8,1,1,2001-11-01,1907,Terra,MODIS,74,6.2,285.9,14.8,D,0
39.8737,-122.0734,303.5,1,1,2001-11-01,1907,Terra,MODIS,40,6.2,290.6,4.1,D,0
39.6088,-121.9623,300.9,1,1,2001-11-01,1907,Terra,MODIS,42,6.2,289.1,4,D,0
39.1399,-122.1024,308.4,1,1,2001-11-01,1907,Terra,MODIS,55,6.2,289.1,7.8,D,0
39.0497,-122.1172,303.7,1,1,2001-11-01,1907,Terra,MODIS,57,6.2,285.4,6.2,D,0
39.0335,-122.6607,300.8,1,1,2001-11-01,1907,Terra,MODIS,28,6.2,288.8,3.6,D,0
39.0319,-122.649,309.7,1,1,2001-11-01,1907,Terra,MODIS,69,6.2,288.5,9.5,D,0
38.4667,-121.9135,304.7,1,1,2001-11-01,1907,Terra,MODIS,55,6.2,292.3,3.7,D,0
38.5388,-122.4824,305.3,1,1,2001-11-01,1907,Terra,MODIS,61,6.2,291.5,5.8,D,0
37.5859,-120.8015,307.5,1,1,2001-11-01,1908,Terra,MODIS,65,6.2,292.7,5.7,D,0
37.5841,-120.79,311.8,1,1,2001-11-01,1908,Terra,MODIS,72,6.2,292.8,8.9,D,0
37.5383,-120.5016,322.1,1,1,2001-11-01,1908,Terra,MODIS,81,6.2,292.6,18.8,D,0
37.5346,-120.4784,309.6,1,1,2001-11-01,1908,Terra,MODIS,39,6.2,292.3,6.5,D,0
37.5422,-120.585,306.3,1,1,2001-11-01,1908,Terra,MODIS,62,6.2,294.2,5,D,0
37.5404,-120.5734,304.3,1,1,2001-11-01,1908,Terra,MODIS,42,6.2,292.8,3.6,D,0
37.4833,-120.7378,321.3,1,1,2001-11-01,1908,Terra,MODIS,81,6.2,295.3,16.9,D,0
37.4597,-120.6479,305.4,1,1,2001-11-01,1908,Terra,MODIS,56,6.2,293.2,4.1,D,0
37.4578,-120.6364,304.7,1,1,2001-11-01,1908,Terra,MODIS,57,6.2,293.3,3.7,D,0
37.4562,-120.6847,309.5,1,1,2001-11-01,1908,Terra,MODIS,68,6.2,294.5,6.9,D,0
37.3662,-120.7606,314.9,1,1,2001-11-01,1908,Terra,MODIS,74,6.2,294.1,10.5,D,0
37.3339,-120.7272,305.3,1,1,2001-11-01,1908,Terra,MODIS,59,6.2,293.8,3.9,D,0
36.6396,-119.3811,312.1,1.2,1.1,2001-11-01,1908,Terra,MODIS,71,6.2,293.5,11.1,D,0
36.5531,-119.4763,304.2,1.2,1.1,2001-11-01,1908,Terra,MODIS,56,6.2,291.7,5.2,D,0
36.5182,-119.2722,307.2,1.2,1.1,2001-11-01,1908,Terra,MODIS,62,6.2,293.1,6.3,D,0
36.4132,-119.7468,318.8,1.1,1.1,2001-11-01,1908,Terra,MODIS,78,6.2,293.5,15.8,D,0
36.2556,-119.1775,317.5,1.2,1.1,2001-11-01,1908,Terra,MODIS,76,6.2,295,16.7,D,0
36.2533,-119.1645,311,1.2,1.1,2001-11-01,1908,Terra,MODIS,68,6.2,294.2,10.1,D,0
36.1398,-119.0489,317.9,1.2,1.1,2001-11-01,1908,Terra,MODIS,76,6.2,292.1,18.6,D,0
36.1374,-119.0357,316.8,1.2,1.1,2001-11-01,1908,Terra,MODIS,75,6.2,289.7,17.2,D,0
35.8648,-119.2561,319,1.2,1.1,2001-11-01,1908,Terra,MODIS,75,6.2,294,18.2,D,0
36.1648,-121.1259,312.3,1,1,2001-11-01,1908,Terra,MODIS,68,6.2,286.7,9.1,D,0
35.7984,-119.1085,309.8,1.2,1.1,2001-11-01,1908,Terra,MODIS,60,6.2,293.9,9.7,D,0
35.2113,-118.8895,307.9,1.3,1.1,2001-11-01,1908,Terra,MODIS,51,6.2,295,6.8,D,0
34.3887,-118.855,311.9,1.3,1.1,2001-11-01,1908,Terra,MODIS,66,6.2,295.1,12.5,D,0
34.3862,-118.8409,309.2,1.3,1.1,2001-11-01,1908,Terra,MODIS,53,6.2,294.9,9.8,D,0
34.3737,-118.9471,304.3,1.3,1.1,2001-11-01,1908,Terra,MODIS,36,6.2,293.2,5.6,D,0
34.3764,-119.0197,328.3,1.3,1.1,2001-11-01,1908,Terra,MODIS,84,6.2,295.1,36,D,0
34.394,-119.175,305,1.3,1.1,2001-11-01,1908,Terra,MODIS,41,6.2,294.4,5.9,D,0
34.306,-118.9125,311.2,1.3,1.1,2001-11-01,1908,Terra,MODIS,64,6.2,295.4,11,D,0
34.2885,-119.0485,310.3,1.3,1.1,2001-11-01,1908,Terra,MODIS,63,6.2,294.1,10.3,D,0
34.286,-119.0346,316,1.3,1.1,2001-11-01,1908,Terra,MODIS,72,6.2,294.4,17,D,0
34.2006,-119.0186,313.8,1.3,1.1,2001-11-01,1908,Terra,MODIS,68,6.2,296.6,13.1,D,0
19.3565,-155.067,326.6,1.3,1.1,2001-11-01,2052,Terra,MODIS,49,6.2,296.5,31,D,2
19.3464,-155.0693,361.5,1.3,1.1,2001-11-01,2052,Terra,MODIS,100,6.2,297.6,128.4,D,2
19.3348,-155.0594,336.1,1.3,1.1,2001-11-01,2052,Terra,MODIS,74,6.2,294.2,42.7,D,2
36.4324,-76.1515,305.7,1.5,1.2,2001-11-02,0253,Terra,MODIS,65,6.2,288.3,17,N,0
29.8339,-93.9677,301.4,1,1,2001-11-02,0430,Terra,MODIS,41,6.2,291.3,4.4,N,0
32.8881,-86.5463,304.9,2.3,1.5,2001-11-02,0431,Terra,MODIS,62,6.2,284.7,30.3,N,0
32.8972,-86.5539,301.9,2.3,1.5,2001-11-02,0431,Terra,MODIS,36,6.2,284.5,21.8,N,0
40.7142,-122.9961,303.1,1,1,2001-11-02,0612,Terra,MODIS,36,6.2,279.3,8.4,N,0
41.0999,-121.7718,306.8,1,1,2001-11-02,0612,Terra,MODIS,69,6.2,275.5,11.5,N,0
41.0982,-121.7835,327.2,1,1,2001-11-02,0612,Terra,MODIS,100,6.2,276.8,29.7,N,0
41.1084,-121.7798,313,1,1,2001-11-02,0612,Terra,MODIS,86,6.2,275.4,16.5,N,0
41.1067,-121.7915,300.7,1,1,2001-11-02,0612,Terra,MODIS,32,6.2,275.4,8.4,N,0
19.3416,-155.0627,316.7,4.1,1.9,2001-11-02,0924,Terra,MODIS,92,6.2,290,116.1,N,2
19.3579,-155.0699,308.4,4.1,1.9,2001-11-02,0924,Terra,MODIS,61,6.2,288.8,71.5,N,2
19.3456,-155.0729,321.5,4.1,1.9,2001-11-02,0924,Terra,MODIS,100,6.2,289.6,154.6,N,2
42.2823,-88.9419,303.1,1.8,1.3,2001-11-02,1632,Terra,MODIS,55,6.2,289.1,11.6,D,0
41.6706,-87.4642,305.3,1.4,1.2,2001-11-02,1632,Terra,MODIS,0,6.2,290.6,8.9,D,0
37.6311,-81.2048,315.7,1.1,1,2001-11-02,1633,Terra,MODIS,0,6.2,285,14.1,D,0
37.6801,-82.3711,304.1,1,1,2001-11-02,1633,Terra,MODIS,58,6.2,274.6,7.7,D,0
37.6814,-82.559,300.1,1,1,2001-11-02,1633,Terra,MODIS,27,6.2,271.6,5.9,D,0
37.6796,-82.5477,300,1,1,2001-11-02,1633,Terra,MODIS,17,6.2,270.6,5.7,D,0
37.6867,-82.8961,319,1,1,2001-11-02,1633,Terra,MODIS,43,6.2,269.6,17.2,D,0
36.4285,-76.1474,311.1,2.1,1.4,2001-11-02,1633,Terra,MODIS,54,6.2,295.3,15.9,D,0
37.0749,-79.9021,314,1.2,1.1,2001-11-02,1633,Terra,MODIS,73,6.2,296,12.9,D,0
37.3573,-81.6231,323.3,1.1,1,2001-11-02,1633,Terra,MODIS,35,6.2,289.9,19.9,D,0
37.4731,-82.4692,302.5,1,1,2001-11-02,1633,Terra,MODIS,52,6.2,274.3,6.4,D,0
37.4056,-82.6318,303.2,1,1,2001-11-02,1633,Terra,MODIS,55,6.2,281.9,6.1,D,0
37.389,-82.7639,309.8,1,1,2001-11-02,1633,Terra,MODIS,64,6.2,279.3,8.9,D,0
37.3402,-82.7472,312.3,1,1,2001-11-02,1633,Terra,MODIS,45,6.2,284.2,10.5,D,0
37.2987,-83.1448,311.1,1,1,2001-11-02,1633,Terra,MODIS,37,6.2,287.1,9.3,D,0
37.2971,-83.1337,310.7,1,1,2001-11-02,1633,Terra,MODIS,39,6.2,285.8,8.8,D,0
37.3312,-83.425,316.1,1,1,2001-11-02,1633,Terra,MODIS,76,6.2,282.1,15.1,D,0
37.3296,-83.4139,320,1,1,2001-11-02,1633,Terra,MODIS,80,6.2,281.4,18.7,D,0
37.2898,-83.1469,313.6,1,1,2001-11-02,1633,Terra,MODIS,61,6.2,287,11.3,D,0
37.2882,-83.1357,315.2,1,1,2001-11-02,1633,Terra,MODIS,70,6.2,287,12.5,D,0
37.3436,-83.6979,307.2,1,1,2001-11-02,1633,Terra,MODIS,0,6.2,273,8.3,D,0
37.342,-83.6868,304.8,1,1,2001-11-02,1633,Terra,MODIS,38,6.2,279.8,7,D,0
37.168,-83.1991,308.4,1,1,2001-11-02,1633,Terra,MODIS,63,6.2,283.7,9.5,D,0
37.2271,-83.8512,305.5,1,1,2001-11-02,1633,Terra,MODIS,43,6.2,280.1,6.7,D,0
37.2118,-83.8087,304.6,1,1,2001-11-02,1633,Terra,MODIS,24,6.2,282.5,5.1,D,0
37.1826,-83.861,316.9,1,1,2001-11-02,1633,Terra,MODIS,69,6.2,286.7,13.1,D,0
37.1758,-83.8805,327.4,1,1,2001-11-02,1633,Terra,MODIS,80,6.2,285.4,25.5,D,0
37.1742,-83.8693,313.6,1,1,2001-11-02,1633,Terra,MODIS,74,6.2,285.9,12,D,0
36.9895,-83.8016,321.4,1,1,2001-11-02,1633,Terra,MODIS,64,6.2,288.2,16.5,D,0
36.9195,-83.5152,301.2,1,1,2001-11-02,1633,Terra,MODIS,37,6.2,278.2,5.5,D,0
36.9091,-83.6318,316.1,1,1,2001-11-02,1633,Terra,MODIS,72,6.2,277.5,15.4,D,0
36.7526,-84.0781,304.7,1,1,2001-11-02,1633,Terra,MODIS,56,6.2,285.8,5.9,D,0
36.7128,-83.9332,311.1,1,1,2001-11-02,1633,Terra,MODIS,70,6.2,293.2,7.7,D,0
36.708,-83.9,312.3,1,1,2001-11-02,1633,Terra,MODIS,65,6.2,292.6,9.4,D,0
36.6033,-83.9408,314.7,1,1,2001-11-02,1633,Terra,MODIS,75,6.2,291.9,11.2,D,0
